Order_ID,Agent_Age,Agent_Rating,Store_Latitude,Store_Longitude,Drop_Latitude,Drop_Longitude,Order_Date,Order_Time,Pickup_Time,Weather,Traffic,Vehicle,Area,Delivery_Time,Category,Distance_km
vdzh401875331,30.0,4.7,12.321214,76.621094,12.381214,76.681094,2022-03-07,19:25:00,19:35:00,Sandstorms,Jam ,scooter ,Metropolitian ,33.0,Grocery,9.308042124629793
vttl286030877,26.0,4.7,21.170798,72.790489,21.250798,72.870489,2022-03-12,20:00:00,20:05:00,Fog,Jam ,motorcycle ,Urban ,31.0,Grocery,12.142680239882512
hxjp975012600,31.0,4.8,26.88842,75.800689,26.90842,75.820689,2022-03-28,10:15:00,10:20:00,Cloudy,Low ,motorcycle ,Metropolitian ,15.0,Grocery,2.9763252713823323
nlky078449590,39.0,4.5,19.254567,72.848923,19.334567,72.928923,2022-03-10,22:30:00,22:35:00,Sandstorms,Low ,motorcycle ,Urban ,22.0,Grocery,12.211640457623606
zsrp347926577,22.0,5.0,22.727021,75.884167,22.737021,75.894167,2022-03-07,09:45:00,10:00:00,Cloudy,Low ,motorcycle ,Metropolitian ,17.0,Grocery,1.5104830030232965
brue718118422,22.0,4.8,26.913987,75.752891,26.943987,75.782891,2022-03-19,23:30:00,23:40:00,Cloudy,Low ,scooter ,Metropolitian ,10.0,Grocery,4.463962781432896
edey635831085,35.0,4.8,21.157735,72.768778,21.197735,72.808778,2022-04-03,15:30:00,15:40:00,Sunny,Medium ,van,Metropolitian ,18.0,Grocery,6.071959804867507
ejhs586324590,33.0,4.5,19.003517,72.82765,19.033517,72.85765,2022-03-17,17:20:00,17:30:00,Stormy,Medium ,scooter ,Metropolitian ,26.0,Grocery,4.582909874633315
fjed048612952,26.0,4.6,13.054347,80.257221,13.074347,80.277221,2022-03-13,10:25:00,10:40:00,Cloudy,Low ,motorcycle ,Metropolitian ,19.0,Grocery,3.098521571402993
ntzc877849393,34.0,4.8,0.0,0.0,0.05,0.05,2022-02-15,23:30:00,23:40:00,Stormy,Low ,van,Urban ,22.0,Grocery,7.845173108613388
prdv727648316,35.0,4.6,12.972793,80.249982,13.032793,80.309982,2022-03-30,21:40:00,21:50:00,Fog,Jam ,motorcycle ,Metropolitian ,27.0,Grocery,9.296667943581303
ymqg623109082,21.0,4.7,18.546258,73.904337,18.596258,73.954337,2022-03-24,21:00:00,21:05:00,Cloudy,Jam ,scooter ,Metropolitian ,30.0,Grocery,7.647590705974561
hmwv208385003,25.0,4.6,23.359194,85.325447,23.389194,85.355447,2022-03-30,19:50:00,19:55:00,Fog,Jam ,motorcycle ,Urban ,28.0,Grocery,4.521743441360151
fios515904898,34.0,3.8,12.981615,80.231598,13.061615,80.311598,2022-04-02,22:20:00,22:25:00,Cloudy,Low ,scooter ,Metropolitian ,34.0,Grocery,12.39510782317501
xskb030979578,28.0,4.9,19.878028,75.317475,19.938028,75.377475,2022-02-13,18:40:00,18:55:00,Cloudy,Medium ,motorcycle ,Urban ,21.0,Grocery,9.142648135771175
ahdh109028472,29.0,4.6,11.001753,76.986241,11.081753,77.066241,2022-03-10,18:45:00,18:55:00,Windy,Medium ,motorcycle ,Metropolitian ,33.0,Grocery,12.438927835428666
dpmh609073015,22.0,4.8,11.008638,76.984311,11.028638,77.004311,2022-03-09,09:15:00,09:20:00,Stormy,Low ,scooter ,Metropolitian ,15.0,Grocery,3.109849704680054
qbmu482414626,29.0,4.7,21.157729,72.768726,21.167729,72.778726,2022-03-09,09:50:00,09:55:00,Stormy,Low ,motorcycle ,Metropolitian ,13.0,Grocery,1.5180601842214017
sqrx181011887,28.0,4.8,23.369746,85.33982,23.389746,85.35982,2022-03-07,09:40:00,09:45:00,Fog,Low ,van,Metropolitian ,14.0,Grocery,3.014439031852032
qsoo111433852,23.0,4.8,17.433809,78.386744,17.463809,78.416744,2022-04-01,22:45:00,22:55:00,Cloudy,Low ,motorcycle ,Other,22.0,Grocery,4.602180090266071
nypq317010968,22.0,5.0,12.326356,76.619103,12.386356,76.679103,2022-04-05,18:50:00,18:55:00,Fog,Medium ,motorcycle ,Metropolitian ,18.0,Grocery,9.307954561040031
xajf741917391,32.0,4.5,0.0,0.0,0.06,0.06,2022-03-09,20:30:00,20:40:00,Cloudy,Jam ,motorcycle ,Metropolitian ,25.0,Grocery,9.414207472710387
hxgy312844654,30.0,4.6,0.0,0.0,0.04,0.04,2022-03-15,14:45:00,14:50:00,Sunny,High ,scooter ,Metropolitian ,17.0,Grocery,6.276138627413788
masj493564544,22.0,4.8,12.913041,77.683237,13.003041,77.773237,2022-03-18,20:55:00,21:05:00,Sunny,Jam ,motorcycle ,Metropolitian ,23.0,Grocery,13.946200129119886
rubj667493574,38.0,4.9,13.086438,80.220672,13.096438,80.230672,2022-03-03,11:10:00,11:25:00,Stormy,High ,motorcycle ,Metropolitian ,30.0,Grocery,1.5491795846983514
tppv873930169,28.0,4.6,23.232537,77.429845,23.292537,77.489845,2022-02-17,23:35:00,23:45:00,Sandstorms,Low ,scooter ,Other,11.0,Grocery,9.046894866830323
xaid813824431,24.0,4.6,11.001753,76.986241,11.071753,77.056241,2022-03-12,20:10:00,20:25:00,Sandstorms,Jam ,motorcycle ,Metropolitian ,30.0,Grocery,10.884151085917082
ksxh892833036,24.0,4.9,19.22384,72.841347,19.25384,72.871347,2022-04-05,22:30:00,22:45:00,Stormy,Low ,scooter ,Metropolitian ,11.0,Grocery,4.580084639727018
pgxu003147076,20.0,4.6,11.02091,76.940432,11.11091,77.030432,2022-03-04,22:15:00,22:25:00,Fog,Low ,van,Metropolitian ,23.0,Grocery,13.993239375923967
sdsw239072652,36.0,4.8,25.459775,81.834841,25.569775,81.944841,2022-02-16,18:15:00,18:25:00,Fog,Medium ,scooter ,Urban ,34.0,Grocery,16.455094837246975
atcz374427318,30.0,4.4,19.091458,72.827808,19.221458,72.957808,2022-03-12,18:30:00,18:35:00,Cloudy,Medium ,scooter ,Urban ,40.0,Grocery,19.8516232898003
wdko122386449,24.0,4.6,23.374989,85.335486,23.394989,85.355486,2022-03-30,11:45:00,12:00:00,Fog,High ,motorcycle ,Metropolitian ,27.0,Grocery,3.014385561380863
lfeg724387332,26.0,4.8,25.449872,81.836167,25.579872,81.966167,2022-02-12,21:35:00,21:40:00,Sunny,Jam ,scooter ,Urban ,19.0,Grocery,19.446922355228768
nity977986450,35.0,4.7,27.16185,78.040165,27.20185,78.080165,2022-02-17,16:25:00,16:35:00,Windy,Medium ,motorcycle ,Metropolitian ,27.0,Grocery,5.946134328293268
bich924451132,20.0,4.6,23.357804,85.325146,23.427804,85.395146,2022-03-12,19:10:00,19:25:00,Fog,Jam ,motorcycle ,Metropolitian ,44.0,Grocery,10.550069974190382
mxoo633712325,21.0,4.5,15.56155,73.749092,15.57155,73.759092,2022-02-11,10:50:00,11:00:00,Sandstorms,Low ,van,Metropolitian ,10.0,Grocery,1.541088109239783
nerp053118571,26.0,4.8,19.876219,75.346017,19.956219,75.426017,2022-02-18,23:25:00,23:30:00,Cloudy,Low ,motorcycle ,Metropolitian ,24.0,Grocery,12.189906828387404
dkoj975717286,30.0,4.7,0.0,0.0,0.04,0.04,2022-03-21,12:15:00,12:25:00,Cloudy,High ,motorcycle ,Urban ,28.0,Grocery,6.276138627413788
ncrh628804992,39.0,4.3,0.0,0.0,0.08,0.08,2022-02-18,17:45:00,17:55:00,Stormy,Medium ,scooter ,Metropolitian ,38.0,Grocery,12.552275755914394
prxa287882544,26.0,4.8,26.902908,75.792934,27.032908,75.922934,2022-03-08,22:45:00,23:00:00,Cloudy,Low ,motorcycle ,Metropolitian ,23.0,Grocery,19.340934989697192
jcyd515698403,30.0,5.0,13.045479,80.23311,13.085479,80.27311,2022-03-05,13:20:00,13:25:00,Cloudy,High ,scooter ,Metropolitian ,34.0,Grocery,6.197029528170028
kolc196815090,31.0,4.8,12.906229,77.596791,12.916229,77.606791,2022-03-28,09:25:00,09:30:00,Cloudy,Low ,scooter ,Metropolitian ,16.0,Grocery,1.5497167302538937
qtoa672151082,29.0,4.8,22.311358,73.164798,22.361358,73.214798,2022-03-19,19:20:00,19:30:00,Sunny,Jam ,scooter ,Urban ,13.0,Grocery,7.562188483716229
bhnx983155228,39.0,4.8,0.0,0.0,0.08,0.08,2022-03-12,17:25:00,17:35:00,Sunny,Medium ,motorcycle ,Metropolitian ,25.0,Grocery,12.552275755914394
jaes432430340,37.0,4.1,23.371292,85.327872,23.421292,85.377872,2022-04-01,19:50:00,20:00:00,Cloudy,Jam ,motorcycle ,Metropolitian ,31.0,Grocery,7.535675476942189
pypv382502329,21.0,4.7,23.354422,85.3329,23.374422,85.3529,2022-03-28,09:10:00,09:20:00,Sandstorms,Low ,scooter ,Metropolitian ,10.0,Grocery,3.0145952544337895
pzps043022281,34.0,4.5,0.0,0.0,0.03,0.03,2022-04-01,21:35:00,21:45:00,Cloudy,Jam ,motorcycle ,Other,30.0,Grocery,4.707104052532131
ztvm366172025,28.0,4.7,0.0,0.0,0.13,0.13,2022-02-14,17:35:00,17:40:00,Fog,Medium ,motorcycle ,Metropolitian ,34.0,Grocery,20.397442775188328
uxnj679453815,23.0,4.8,18.546258,73.904337,18.606258,73.964337,2022-03-05,22:35:00,22:50:00,Fog,Low ,scooter ,Metropolitian ,12.0,Grocery,9.176983903804434
wftl596517465,39.0,4.7,0.0,0.0,0.08,0.08,2022-03-12,18:40:00,18:45:00,Cloudy,Medium ,motorcycle ,Metropolitian ,35.0,Grocery,12.552275755914394
bjox541109125,31.0,4.7,22.695207,75.866059,22.765207,75.936059,2022-03-10,20:10:00,20:25:00,Sunny,Jam ,van,Metropolitian ,29.0,Grocery,10.573443732569277
tpll704671811,37.0,4.6,26.892312,75.806896,26.932312,75.846896,2022-04-05,15:50:00,15:55:00,Fog,Medium ,van,Metropolitian ,15.0,Grocery,5.9523323468745275
jawo019252548,39.0,4.1,12.933298,77.614293,13.013298,77.694293,2022-03-12,21:35:00,21:45:00,Fog,Jam ,scooter ,Urban ,41.0,Grocery,12.396259636749217
pmta451313222,26.0,4.8,11.006686,76.951736,11.016686,76.961736,2022-04-05,08:55:00,09:10:00,Stormy,Low ,motorcycle ,Urban ,18.0,Grocery,1.5549425189079678
afzc381797520,33.0,4.0,27.163303,78.057044,27.303303,78.197044,2022-02-16,19:25:00,19:40:00,Cloudy,Jam ,van,Metropolitian ,43.0,Grocery,20.807305436498226
tdyd328293205,25.0,4.9,12.321214,76.621094,12.381214,76.681094,2022-03-24,22:50:00,22:55:00,Sandstorms,Low ,scooter ,Metropolitian ,17.0,Grocery,9.308042124629793
akdq749158919,33.0,4.9,0.0,0.0,0.02,0.02,2022-02-11,10:00:00,10:15:00,Cloudy,Low ,motorcycle ,Metropolitian ,24.0,Grocery,3.1380694073889375
zbnw075635838,29.0,4.6,12.337978,76.616792,12.447978,76.726792,2022-03-23,19:00:00,19:15:00,Windy,Medium ,motorcycle ,Metropolitian ,24.0,Grocery,17.063437110679263
vipl581107050,31.0,4.7,12.970221,77.645396,12.980221,77.655396,2022-03-13,08:15:00,08:25:00,Sunny,Low ,scooter ,Other,18.0,Grocery,1.5495268061685707
fmbp015559582,32.0,4.8,11.022169,76.999594,11.052169,77.029594,2022-03-28,22:40:00,22:45:00,Stormy,Low ,scooter ,Metropolitian ,28.0,Grocery,4.664633134444104
vpya500222524,39.0,4.2,18.563934,73.915367,18.693935,74.045367,2022-03-02,18:10:00,18:25:00,Sunny,Medium ,motorcycle ,Urban ,36.0,Grocery,19.8806889061088
pogi104258249,27.0,4.6,12.972532,77.608179,13.042532,77.678179,2022-03-10,00:00:00,00:10:00,Stormy,Low ,scooter ,Metropolitian ,16.0,Grocery,10.846013590626095
iqya870390737,31.0,4.8,17.431477,78.40035,17.521477,78.49035,2022-03-16,23:35:00,23:40:00,Cloudy,Low ,motorcycle ,Metropolitian ,38.0,Grocery,13.805559933930528
tqfr854968927,33.0,4.6,0.0,0.0,0.11,0.11,2022-03-31,18:55:00,19:00:00,Fog,Medium ,motorcycle ,Metropolitian ,37.0,Grocery,17.259376716936664
vdkv481842433,32.0,4.6,26.956431,75.776649,26.966431,75.786649,2022-03-28,11:40:00,11:55:00,Sandstorms,High ,motorcycle ,Metropolitian ,25.0,Grocery,1.4878016523650663
wrti765813491,29.0,4.7,30.340722,78.060221,30.380722,78.100221,2022-02-15,13:15:00,13:20:00,Fog,High ,motorcycle ,Other,27.0,Grocery,5.869464663915951
wume867560907,21.0,4.4,22.539129,88.365507,22.609129,88.435507,2022-02-18,20:30:00,20:40:00,Fog,Jam ,van,Metropolitian ,38.0,Grocery,10.578865689334444
gzqp937574688,26.0,5.0,13.026286,80.275235,13.086286,80.335235,2022-03-09,18:55:00,19:00:00,Stormy,Medium ,scooter ,Metropolitian ,26.0,Grocery,9.295709283635453
lhqv618640899,38.0,4.6,21.186884,72.793616,21.316884,72.923616,2022-03-04,23:00:00,23:15:00,Stormy,Low ,motorcycle ,Metropolitian ,16.0,Grocery,19.729348027031108
awah620770123,26.0,4.7,10.96185,76.971082,11.05185,77.061082,2022-04-02,18:45:00,18:50:00,Fog,Medium ,scooter ,Urban ,27.0,Grocery,13.994592406584347
qany972333194,23.0,4.9,19.1813,72.836191,19.2313,72.886191,2022-03-01,17:50:00,17:55:00,Sunny,Medium ,scooter ,Urban ,17.0,Grocery,7.634172816143166
yodn198159518,37.0,4.4,26.921411,75.793604,26.991411,75.863604,2022-03-18,21:55:00,22:10:00,Stormy,Jam ,motorcycle ,Metropolitian ,40.0,Grocery,10.414812499573875
drgm418659428,20.0,5.0,12.3085,76.665808,12.3985,76.755808,2022-04-06,17:50:00,17:55:00,Fog,Medium ,motorcycle ,Metropolitian ,35.0,Grocery,13.962004343954739
teny796880966,21.0,4.8,18.520016,73.830547,18.600016,73.910547,2022-03-08,18:15:00,18:20:00,Cloudy,Medium ,motorcycle ,Metropolitian ,39.0,Grocery,12.236518875749548
wulq827535198,29.0,4.7,17.433809,78.386744,17.473809,78.426744,2022-03-15,15:10:00,15:20:00,Cloudy,Medium ,motorcycle ,Other,29.0,Grocery,6.136161459879009
ujbc152347359,23.0,4.6,19.131141,72.813074,19.181141,72.863074,2022-03-30,21:20:00,21:30:00,Fog,Jam ,motorcycle ,Metropolitian ,26.0,Grocery,7.63524746969695
unqa018330695,24.0,4.7,13.022394,80.242439,13.102394,80.322439,2022-03-25,21:20:00,21:35:00,Windy,Jam ,scooter ,Metropolitian ,16.0,Grocery,12.394132518615256
ynao826022383,35.0,5.0,22.651847,75.881991,22.761847,75.991991,2022-03-29,21:00:00,21:15:00,Fog,Jam ,motorcycle ,Urban ,47.0,Grocery,16.616688840626562
qzdt518447084,33.0,5.0,23.355164,85.324097,23.385164,85.354097,2022-04-01,20:15:00,20:30:00,Cloudy,Jam ,motorcycle ,Metropolitian ,28.0,Grocery,4.521805068141997
knyv117313653,38.0,4.9,12.325461,76.632278,12.355461,76.662278,2022-03-21,18:20:00,18:35:00,Fog,Medium ,van,Metropolitian ,17.0,Grocery,4.654112653937222
yquc248817017,39.0,4.9,19.876106,75.340775,19.936106,75.400775,2022-02-15,20:50:00,20:55:00,Cloudy,Jam ,motorcycle ,Metropolitian ,25.0,Grocery,9.142699227183106
uhho794039705,28.0,4.9,13.029198,77.570997,13.059198,77.600997,2022-03-21,17:35:00,17:50:00,Sunny,Medium ,scooter ,Metropolitian ,16.0,Grocery,4.647963215024367
bejl282694360,23.0,4.6,26.910262,75.783013,26.990262,75.863013,2022-03-29,21:10:00,21:15:00,Cloudy,Jam ,motorcycle ,Metropolitian ,37.0,Grocery,11.902924672837507
duzi691325342,34.0,4.7,23.416792,85.316842,23.546792,85.446842,2022-03-06,22:30:00,22:40:00,Sunny,Low ,scooter ,Urban ,16.0,Grocery,19.587073969079157
lhne706774944,24.0,4.7,19.055831,72.833984,19.075831,72.853984,2022-03-09,11:35:00,11:50:00,Stormy,High ,scooter ,Other,12.0,Grocery,3.0548704390401245
fxof007663971,22.0,4.6,21.149569,72.772697,21.169569,72.792697,2022-03-09,11:50:00,11:55:00,Sunny,High ,van,Urban ,14.0,Grocery,3.036149919627032
cxtu379757950,30.0,4.6,26.913726,75.75282,26.963726,75.80282,2022-03-05,22:10:00,22:25:00,Windy,Low ,scooter ,Metropolitian ,21.0,Grocery,7.439658832141147
fjjg478971549,39.0,4.7,11.025083,77.015393,11.065083,77.055393,2022-03-13,15:00:00,15:10:00,Sunny,High ,motorcycle ,Metropolitian ,21.0,Grocery,6.2194302015666025
jcqx271204831,27.0,4.5,12.914264,77.6784,13.044264,77.8084,2022-03-04,20:40:00,20:50:00,Sunny,Jam ,van,Metropolitian ,19.0,Grocery,20.143689599486173
xelt829948159,22.0,4.9,22.311603,73.165012,22.351603,73.205012,2022-03-01,15:45:00,16:00:00,Windy,Medium ,motorcycle ,Metropolitian ,27.0,Grocery,6.049844084741428
mhbz555414204,28.0,4.7,0.0,0.0,0.13,0.13,2022-02-16,20:20:00,20:35:00,Windy,Jam ,motorcycle ,Metropolitian ,35.0,Grocery,20.397442775188328
srkp953832984,22.0,4.5,26.956431,75.776649,26.976431,75.796649,2022-03-11,08:40:00,08:45:00,Fog,Low ,motorcycle ,Metropolitian ,15.0,Grocery,2.975545947584032
skut200519724,39.0,4.1,26.474133,80.3481,26.554133,80.4281,2022-02-14,17:40:00,17:55:00,Stormy,Medium ,motorcycle ,Metropolitian ,39.0,Grocery,11.922796081658454
zqky146893898,35.0,4.9,11.001753,76.986241,11.031753,77.016241,2022-04-03,22:35:00,22:40:00,Stormy,Low ,scooter ,Metropolitian ,26.0,Grocery,4.664788911693181
ruja752905712,36.0,4.5,13.029198,77.570997,13.109198,77.650997,2022-03-06,20:15:00,20:20:00,Windy,Jam ,scooter ,Metropolitian ,41.0,Grocery,12.393969504587108
dney294467348,26.0,4.8,0.0,0.0,0.06,0.06,2022-03-24,23:25:00,23:30:00,Cloudy,Low ,motorcycle ,Urban ,12.0,Grocery,9.414207472710387
fdnm813485002,21.0,4.8,12.98041,77.640489,13.06041,77.720489,2022-03-06,23:10:00,23:25:00,Cloudy,Low ,motorcycle ,Metropolitian ,22.0,Grocery,12.395136598591078
wyii611599708,32.0,4.5,22.311603,73.165012,22.381603,73.235012,2022-03-16,19:20:00,19:35:00,Windy,Jam ,motorcycle ,Metropolitian ,43.0,Grocery,10.58671194847277
qshm188834254,22.0,4.8,17.455894,78.375467,17.505894,78.425467,2022-04-05,22:00:00,22:10:00,Cloudy,Jam ,motorcycle ,Metropolitian ,26.0,Grocery,7.669668928940159
srll732008147,23.0,4.5,11.022169,76.999594,11.072169,77.049594,2022-03-09,22:25:00,22:35:00,Stormy,Low ,motorcycle ,Metropolitian ,16.0,Grocery,7.7742611303759155
blyo291549042,27.0,4.6,13.029198,77.570997,13.059198,77.600997,2022-04-03,22:35:00,22:50:00,Stormy,Low ,van,Urban ,17.0,Grocery,4.647963215024367
lcrm858021459,25.0,4.8,21.183434,72.814492,21.203434,72.834492,2022-03-26,08:20:00,08:25:00,Cloudy,Low ,motorcycle ,Metropolitian ,24.0,Grocery,3.0358329337402403
fguo496094458,23.0,4.8,22.308096,73.167753,22.318096,73.177753,2022-03-07,11:15:00,11:25:00,Cloudy,High ,motorcycle ,Metropolitian ,33.0,Grocery,1.5125517325857614
qftc158553765,27.0,4.6,21.15276,72.778059,21.22276,72.848059,2022-03-10,19:10:00,19:25:00,Fog,Jam ,motorcycle ,Metropolitian ,43.0,Grocery,10.625600819309252
lsig294538779,24.0,4.6,13.091809,80.219104,13.181809,80.309104,2022-03-23,19:55:00,20:00:00,Stormy,Jam ,motorcycle ,Urban ,34.0,Grocery,13.941388211073699
uryp177520983,27.0,5.0,17.41233,78.449654,17.42233,78.459654,2022-03-03,10:15:00,10:20:00,Sandstorms,Low ,motorcycle ,Metropolitian ,18.0,Grocery,1.5341836727606684
tkpr783061598,22.0,4.5,18.994237,72.825553,19.004237,72.835553,2022-03-24,10:55:00,11:10:00,Stormy,Low ,motorcycle ,Other,18.0,Grocery,1.5277185791840686
vrcu071183936,25.0,4.2,18.539299,73.897902,18.569299,73.927902,2022-04-01,23:25:00,23:35:00,Stormy,Low ,motorcycle ,Metropolitian ,20.0,Grocery,4.588766117367849
jpea795711734,27.0,4.9,0.0,0.0,0.07,0.07,2022-02-16,22:20:00,22:30:00,Sandstorms,Low ,motorcycle ,Metropolitian ,15.0,Grocery,10.983241696284244
urxc613023249,27.0,4.7,11.003008,76.97544,11.093008,77.06544,2022-03-04,22:25:00,22:30:00,Sunny,Low ,motorcycle ,Metropolitian ,42.0,Grocery,13.993650241500593
iunz109770081,32.0,4.6,9.982834,76.283268,10.072834,76.373268,2022-02-18,18:55:00,19:05:00,Stormy,Medium ,motorcycle ,Metropolitian ,30.0,Grocery,14.01599600695538
drky892935829,36.0,4.8,22.310329,73.169083,22.390329,73.249083,2022-04-06,19:45:00,19:50:00,Sunny,Jam ,motorcycle ,Metropolitian ,15.0,Grocery,12.0989529796992
vzmy701324579,31.0,5.0,22.744648,75.894377,22.784648,75.934377,2022-03-03,15:35:00,15:50:00,Fog,Medium ,scooter ,Urban ,18.0,Grocery,6.041281890704115
kibe354581531,21.0,4.6,25.459775,81.834841,25.469775,81.844841,2022-02-13,08:50:00,09:05:00,Fog,Low ,motorcycle ,Metropolitian ,17.0,Grocery,1.4961919193824844
gyhb504444727,35.0,4.9,13.054347,80.257221,13.064347,80.267221,2022-03-24,10:15:00,10:30:00,Fog,Low ,scooter ,Metropolitian ,19.0,Grocery,1.5492757589011077
dykz447298386,39.0,4.6,18.569156,73.774723,18.609156,73.814723,2022-03-09,12:30:00,12:45:00,Fog,High ,motorcycle ,Urban ,35.0,Grocery,6.1177745597423066
jvcm419658545,37.0,4.5,17.451976,78.385883,17.561976,78.495883,2022-03-23,23:20:00,23:25:00,Stormy,Low ,motorcycle ,Metropolitian ,23.0,Grocery,16.872139881746353
dlpk618519393,30.0,4.8,18.927584,72.832585,18.987584,72.892585,2022-03-26,23:55:00,00:00:00,Sunny,Low ,scooter ,Urban ,16.0,Grocery,9.167371856167895
daid635188058,22.0,4.7,12.914264,77.6784,13.044264,77.8084,2022-03-20,17:40:00,17:55:00,Fog,Medium ,motorcycle ,Metropolitian ,27.0,Grocery,20.143689599486173
tulc618015663,28.0,4.9,21.185047,72.80859,21.275047,72.89859,2022-03-06,17:35:00,17:40:00,Windy,Medium ,motorcycle ,Metropolitian ,26.0,Grocery,13.659702783482011
yrld509128472,20.0,4.9,22.311844,73.165081,22.351844,73.205081,2022-04-01,14:45:00,15:00:00,Sunny,High ,van,Metropolitian ,17.0,Grocery,6.0498393591498365
crpa368455296,28.0,4.4,22.311358,73.164798,22.441358,73.294798,2022-03-27,21:20:00,21:30:00,Windy,Jam ,motorcycle ,Metropolitian ,35.0,Grocery,19.659135828969667
rxyl019360250,28.0,4.1,22.75004,75.902847,22.76004,75.912847,2022-03-26,08:45:00,08:50:00,Sandstorms,Low ,motorcycle ,Metropolitian ,27.0,Grocery,1.5103683709801028
wrei179061293,28.0,4.7,13.027018,80.254791,13.137018,80.364791,2022-03-02,21:20:00,21:30:00,Stormy,Jam ,scooter ,Metropolitian ,26.0,Grocery,17.041284717657238
wlkj813871081,31.0,4.6,12.337978,76.616792,12.417978,76.696792,2022-04-02,17:15:00,17:20:00,Windy,Medium ,scooter ,Urban ,22.0,Grocery,12.410114380262945
cgkm868740975,38.0,4.5,22.751857,75.866699,22.861857,75.976699,2022-03-08,23:20:00,23:35:00,Sandstorms,Low ,scooter ,Metropolitian ,16.0,Grocery,16.61120765560223
scyy645840493,34.0,4.6,26.913726,75.75282,27.043726,75.88282,2022-03-14,19:50:00,20:05:00,Windy,Jam ,motorcycle ,Urban ,47.0,Grocery,19.340128268587073
fniv671742951,27.0,5.0,11.022169,76.999594,11.132169,77.109594,2022-03-16,17:40:00,17:45:00,Sandstorms,Medium ,motorcycle ,Metropolitian ,18.0,Grocery,17.10253141310344
hyqx169546837,26.0,4.6,0.0,0.0,0.11,0.11,2022-02-14,22:40:00,22:55:00,Sandstorms,Low ,motorcycle ,Metropolitian ,17.0,Grocery,17.259376716936664
fvkr956405564,38.0,3.7,12.935662,77.61413,13.025662,77.70413,2022-03-18,21:00:00,21:10:00,Sandstorms,Jam ,scooter ,Metropolitian ,44.0,Grocery,13.945594722562358
vmwd132457702,32.0,3.7,21.15276,72.778059,21.28276,72.908059,2022-03-10,18:20:00,18:25:00,Stormy,Medium ,scooter ,Urban ,35.0,Grocery,19.731429221614068
twtd178220128,24.0,4.6,0.0,0.0,0.13,0.13,2022-02-14,18:20:00,18:30:00,Windy,Medium ,motorcycle ,Urban ,25.0,Grocery,20.397442775188328
onmo142563173,34.0,4.6,0.0,0.0,0.05,0.05,2022-02-13,18:30:00,18:35:00,Fog,Medium ,van,Metropolitian ,18.0,Grocery,7.845173108613388
slnf455894110,21.0,4.6,12.337928,76.617889,12.377928,76.657889,2022-03-28,13:40:00,13:50:00,Sandstorms,High ,scooter ,Other,14.0,Grocery,6.205285279769409
mwup383038858,20.0,4.8,26.892312,75.806896,26.902313,75.816896,2022-03-07,10:25:00,10:40:00,Stormy,Low ,scooter ,Metropolitian ,13.0,Grocery,1.488251479081195
wllq866872492,29.0,4.5,17.429585,78.392621,17.489585,78.452621,2022-03-17,18:25:00,18:40:00,Sunny,Medium ,motorcycle ,Metropolitian ,12.0,Grocery,9.204105757164326
heby314739422,34.0,4.4,0.0,0.0,0.13,0.13,2022-03-31,20:00:00,20:05:00,Windy,Jam ,motorcycle ,Metropolitian ,41.0,Grocery,20.397442775188328
bbsl819133738,22.0,4.6,17.440827,78.393391,17.480827,78.433391,2022-03-09,13:50:00,14:00:00,Stormy,High ,motorcycle ,Metropolitian ,26.0,Grocery,6.136051067123193
kmgk770547026,29.0,4.9,22.310526,73.170937,22.330526,73.190937,2022-04-01,10:15:00,10:20:00,Windy,Low ,van,Metropolitian ,13.0,Grocery,3.025030653821495
cesv603581610,27.0,4.5,0.0,0.0,0.04,0.04,2022-02-13,13:15:00,13:20:00,Fog,High ,motorcycle ,Metropolitian ,21.0,Grocery,6.276138627413788
xemd379703361,21.0,4.6,23.333017,85.3172,23.463017,85.4472,2022-03-31,22:40:00,22:45:00,Windy,Low ,scooter ,Other,11.0,Grocery,19.592639027044864
ieye901087017,39.0,4.5,18.520016,73.830547,18.560016,73.870547,2022-03-30,12:15:00,12:25:00,Stormy,High ,motorcycle ,Urban ,30.0,Grocery,6.1185922541307365
rslt501468415,38.0,4.8,17.458998,78.500366,17.548998,78.590366,2022-03-04,21:45:00,21:50:00,Fog,Jam ,van,Metropolitian ,37.0,Grocery,13.80458421027135
chab752490378,20.0,4.6,17.430448,78.418213,17.480448,78.468213,2022-03-03,18:25:00,18:30:00,Windy,Medium ,van,Metropolitian ,25.0,Grocery,7.670169545372539
vlnf260681938,31.0,4.2,0.0,0.0,0.08,0.08,2022-02-18,22:40:00,22:55:00,Fog,Low ,motorcycle ,Metropolitian ,38.0,Grocery,12.552275755914394
dmui755861838,34.0,4.8,21.15276,72.778059,21.20276,72.828059,2022-03-26,23:20:00,23:35:00,Windy,Low ,scooter ,Metropolitian ,26.0,Grocery,7.58994910771155
gbgd149471314,20.0,4.5,13.026279,80.174568,13.036279,80.184568,2022-03-07,10:55:00,11:00:00,Cloudy,Low ,motorcycle ,Metropolitian ,16.0,Grocery,1.5493596914279444
mgmh511282843,29.0,4.7,18.546258,73.904337,18.606258,73.964337,2022-03-24,22:20:00,22:30:00,Windy,Low ,scooter ,Metropolitian ,13.0,Grocery,9.176983903804434
xbdh413732732,28.0,4.9,19.1093,72.825451,19.1193,72.835451,2022-04-05,11:35:00,11:45:00,Windy,High ,scooter ,Other,15.0,Grocery,1.5272284258837878
